id,proba,label
15740,0.47444912791252136,0
4796,0.30708351731300354,0
17203,0.41175204515457153,0
8179,0.3988286852836609,0
30941,0.2739591598510742,0
71840,0.47039803862571716,0
50921,0.11289694160223007,0
32489,0.39590367674827576,0
38794,0.4467651844024658,0
75310,0.26218342781066895,0
76803,0.30533725023269653,0
60425,0.3407873511314392,0
13782,0.4645080864429474,0
24890,0.05924273282289505,0
3218,0.20288436114788055,0
2937,0.2006271779537201,0
60792,0.2069452702999115,0
63425,0.43687498569488525,0
96013,0.16196373105049133,0
68439,0.16921453177928925,0
38902,0.42532819509506226,0
74863,0.13436120748519897,0
20396,0.42531052231788635,0
51379,0.3428528606891632,0
71824,0.15856337547302246,0
72360,0.23719273507595062,0
78093,0.05027302727103233,0
93602,0.2980993986129761,0
42698,0.2637050449848175,0
9257,0.5538527965545654,1
74895,0.03423816338181496,0
54701,0.7638666033744812,1
32198,0.1310858577489853,0
60589,0.2525272071361542,0
96371,0.45767155289649963,0
59604,0.5286009907722473,1
34571,0.12254895269870758,0
60837,0.5052335262298584,1
12945,0.26875385642051697,0
73964,0.13068696856498718,0
86423,0.19027996063232422,0
43186,0.43985798954963684,0
49873,0.39213827252388,0
49306,0.005089488346129656,0
40596,0.2573549151420593,0
4851,0.47942373156547546,0
86302,0.7912545204162598,1
59120,0.37651151418685913,0
52809,0.3074401021003723,0
50498,0.5034852623939514,1
6738,0.3001022934913635,0
8679,0.4780714809894562,0
8245,0.30855169892311096,0
59482,0.31298521161079407,0
70341,0.2897260785102844,0
24560,0.3406699597835541,0
60158,0.2730116844177246,0
21658,0.5500367283821106,1
19870,0.21604382991790771,0
10536,0.4933996796607971,0
4567,0.11778082698583603,0
74308,0.34424012899398804,0
42609,0.48459383845329285,0
67209,0.08173363655805588,0
64019,0.02173980511724949,0
28069,0.1557115912437439,0
60534,0.49230238795280457,0
38601,0.49448099732398987,0
12804,0.26416829228401184,0
27103,0.3891012668609619,0
36047,0.3730321526527405,0
36927,0.32196539640426636,0
8612,0.2952217161655426,0
78259,0.3818794786930084,0
