id,proba,label
15740,0.34984153509140015,0
4796,0.5652719736099243,1
17203,0.32961133122444153,0
8179,0.677913248538971,1
30941,0.5464979410171509,1
71840,0.689257025718689,1
50921,0.35421642661094666,0
32489,0.4791344404220581,0
38794,0.3408924341201782,0
75310,0.3327740728855133,0
76803,0.40644869208335876,0
60425,0.3744884431362152,0
13782,0.3333953619003296,0
24890,0.36093422770500183,0
3218,0.23224662244319916,0
2937,0.4726574718952179,0
60792,0.2927264869213104,0
63425,0.14986377954483032,0
96013,0.3173777759075165,0
68439,0.2273784726858139,0
38902,0.2984059154987335,0
74863,0.3779308497905731,0
20396,0.24973660707473755,0
51379,0.39661142230033875,0
71824,0.15036039054393768,0
72360,0.3684089779853821,0
78093,0.304139107465744,0
93602,0.35644030570983887,0
42698,0.40374672412872314,0
9257,0.4457283020019531,0
74895,0.36397480964660645,0
54701,0.5026208758354187,1
32198,0.452252060174942,0
60589,0.5816149711608887,1
96371,0.581238865852356,1
59604,0.6094910502433777,1
34571,0.5864510536193848,1
60837,0.49663108587265015,0
12945,0.4449189007282257,0
73964,0.2119254618883133,0
86423,0.28210505843162537,0
43186,0.5218197107315063,1
49873,0.2597975432872772,0
49306,0.09447766840457916,0
40596,0.2766736149787903,0
4851,0.39970657229423523,0
86302,0.541596531867981,1
59120,0.4161844551563263,0
52809,0.4295351207256317,0
50498,0.3376644551753998,0
6738,0.36187997460365295,0
8679,0.43157199025154114,0
8245,0.29098910093307495,0
59482,0.3684747517108917,0
70341,0.5285487174987793,1
24560,0.4234495460987091,0
60158,0.2630309760570526,0
21658,0.6384212374687195,1
19870,0.36890357732772827,0
10536,0.419156938791275,0
4567,0.42261260747909546,0
74308,0.4286908805370331,0
42609,0.5926050543785095,1
67209,0.2960696518421173,0
64019,0.29515814781188965,0
28069,0.41601482033729553,0
60534,0.6247374415397644,1
38601,0.2430068552494049,0
12804,0.2972223460674286,0
27103,0.2051011323928833,0
36047,0.3434740900993347,0
36927,0.6754223108291626,1
8612,0.2664448022842407,0
78259,0.33758899569511414,0
79160,0.21971413493156433,0
49580,0.09088544547557831,0
38125,0.3864166736602783,0
31482,0.3380052149295807,0
52179,0.34883132576942444,0
72398,0.42008712887763977,0
43925,0.2646156847476959,0
60278,0.2828943729400635,0
17094,0.14285172522068024,0
52804,0.39254024624824524,0
28164,0.23103715479373932,0
68759,0.25839340686798096,0
18953,0.23797884583473206,0
86259,0.45876333117485046,0
49713,0.4246810972690582,0
62038,0.20240473747253418,0
32698,0.4120878577232361,0
32904,0.3323454260826111,0
93756,0.4461240768432617,0
69743,0.31854668259620667,0
8673,0.5967570543289185,1
3742,0.42418041825294495,0
23765,0.5412754416465759,1
69514,0.3598763346672058,0
38569,0.09943719208240509,0
67015,0.40953660011291504,0
89701,0.6512578129768372,1
36752,0.25403690338134766,0
53021,0.5833554267883301,1
32149,0.599288821220398,1
35079,0.46816813945770264,0
41082,0.4981929361820221,0
34568,0.45070457458496094,0
34218,0.35837557911872864,0
25896,0.33312392234802246,0
51670,0.6092457175254822,1
54738,0.3021668493747711,0
57846,0.24170829355716705,0
70394,0.2998671233654022,0
51389,0.38980621099472046,0
79132,0.37526002526283264,0
48016,0.366608589887619,0
68457,0.26595339179039,0
45367,0.37786102294921875,0
41627,0.3765571117401123,0
68510,0.5103269219398499,1
30519,0.4705076813697815,0
58317,0.5547100901603699,1
76019,0.6716771721839905,1
29348,0.33118149638175964,0
3485,0.4048718512058258,0
30894,0.3945472836494446,0
21654,0.47598713636398315,0
29035,0.6748887896537781,1
76598,0.5084331631660461,1
60182,0.38559773564338684,0
36104,0.3340397775173187,0
51368,0.43277978897094727,0
96451,0.4750041663646698,0
30915,0.2712145447731018,0
27096,0.5681316256523132,1
82574,0.7250649333000183,1
78263,0.2841649353504181,0
67518,0.2673724293708801,0
61759,0.4055148661136627,0
15392,0.43836769461631775,0
91570,0.24868924915790558,0
92864,0.49525001645088196,0
46802,0.4279908835887909,0
86320,0.45847681164741516,0
56243,0.3063317537307739,0
34762,0.2685098648071289,0
47026,0.3418736755847931,0
86930,0.4744785726070404,0
17340,0.6126034259796143,1
92108,0.45752376317977905,0
23879,0.40743374824523926,0
74365,0.6107999682426453,1
63582,0.3830329477787018,0
58412,0.6301975846290588,1
79142,0.6576616168022156,1
28364,0.44622328877449036,0
1762,0.5089001059532166,1
96057,0.45389655232429504,0
4687,0.5361399054527283,1
49127,0.12892217934131622,0
70653,0.436298131942749,0
1562,0.4562162160873413,0
95203,0.4876600503921509,0
95213,0.3853904902935028,0
32809,0.4578731954097748,0
81239,0.34076839685440063,0
12493,0.7461815476417542,1
91487,0.3257143199443817,0
4638,0.4460548460483551,0
15324,0.2840317487716675,0
75014,0.5422922968864441,1
8269,0.5389658212661743,1
72481,0.37995395064353943,0
91625,0.3948456943035126,0
48629,0.28374043107032776,0
98015,0.32976260781288147,0
98310,0.5410597920417786,1
8697,0.36939969658851624,0
69875,0.2807961702346802,0
25641,0.49218714237213135,0
2567,0.23257751762866974,0
29637,0.5777701735496521,1
46035,0.12821851670742035,0
31672,0.33526280522346497,0
37824,0.3394157588481903,0
85796,0.7647101879119873,1
6453,0.5952302813529968,1
54982,0.30588364601135254,0
24517,0.43269941210746765,0
90451,0.4666934311389923,0
58437,0.444146066904068,0
63951,0.6008249521255493,1
54721,0.5240163803100586,1
38579,0.3222205936908722,0
20148,0.5190775394439697,1
37496,0.38589584827423096,0
97401,0.15609699487686157,0
78023,0.3089343011379242,0
51926,0.529471755027771,1
18654,0.2593976557254791,0
16735,0.5587506890296936,1
81439,0.27361878752708435,0
3985,0.1875067502260208,0
29716,0.14397631585597992,0
52798,0.311150461435318,0
12630,0.18931812047958374,0
67490,0.5858025550842285,1
35627,0.6305837035179138,1
29071,0.3936857581138611,0
10746,0.19466383755207062,0
47593,0.31123143434524536,0
71983,0.27167195081710815,0
5819,0.6799156665802002,1
78169,0.6555616855621338,1
42895,0.3195568323135376,0
12765,0.5038031935691833,1
71543,0.2284088134765625,0
28053,0.3344570994377136,0
75492,0.4635240137577057,0
19284,0.4469445049762726,0
54236,0.47707614302635193,0
38097,0.5323993563652039,1
75084,0.4200953245162964,0
47280,0.34204575419425964,0
61748,0.3757777214050293,0
8129,0.3053776025772095,0
96753,0.3825630247592926,0
95421,0.41146737337112427,0
54968,0.4180937111377716,0
3612,0.535525918006897,1
9237,0.30229926109313965,0
89371,0.3166409730911255,0
19682,0.1628788858652115,0
74619,0.31856629252433777,0
36792,0.2262340933084488,0
6594,0.6000586152076721,1
42530,0.3249722123146057,0
27805,0.4477994740009308,0
30495,0.49598854780197144,0
31587,0.59907066822052,1
53196,0.4051733613014221,0
20198,0.2896416187286377,0
12638,0.4219026565551758,0
45913,0.44773367047309875,0
64370,0.1454131007194519,0
14896,0.23116081953048706,0
25316,0.22163590788841248,0
41738,0.21970678865909576,0
30624,0.3997401297092438,0
95876,0.49762338399887085,0
7284,0.4126553237438202,0
9174,0.5629138946533203,1
42867,0.18416155874729156,0
14579,0.42655327916145325,0
20836,0.6700442433357239,1
73612,0.4803465008735657,0
95027,0.5143447518348694,1
96408,0.5260265469551086,1
62754,0.6070405840873718,1
43627,0.41558200120925903,0
67324,0.4985652565956116,0
90187,0.32674065232276917,0
7425,0.619053840637207,1
7328,0.46500164270401,0
60857,0.40778955817222595,0
8769,0.544925332069397,1
79625,0.3976123332977295,0
65891,0.15863461792469025,0
71250,0.516426682472229,1
98315,0.45997047424316406,0
80634,0.49009305238723755,0
6731,0.6086745858192444,1
6432,0.46864065527915955,0
32657,0.327653169631958,0
83124,0.4898308217525482,0
14890,0.479177325963974,0
84903,0.43741798400878906,0
73129,0.6542890071868896,1
20958,0.5792513489723206,1
86521,0.3985807001590729,0
40586,0.6146831512451172,1
93045,0.25054314732551575,0
83567,0.6069162487983704,1
36271,0.5433648824691772,1
60435,0.4257809817790985,0
93810,0.4724544286727905,0
86502,0.5409691333770752,1
12930,0.25166475772857666,0
75431,0.5809978246688843,1
8153,0.5702277421951294,1
34082,0.15150263905525208,0
53067,0.38926175236701965,0
48965,0.29946061968803406,0
27961,0.5991733074188232,1
59063,0.42486199736595154,0
31427,0.43805673718452454,0
63479,0.38882601261138916,0
26093,0.5227439403533936,1
2183,0.35833853483200073,0
10965,0.44972941279411316,0
75981,0.3842886984348297,0
82193,0.6322782039642334,1
15632,0.41975101828575134,0
78502,0.7569015622138977,1
95438,0.44808337092399597,0
49205,0.4219371974468231,0
34682,0.20913201570510864,0
78643,0.2160818725824356,0
75128,0.29909348487854004,0
4519,0.5696693062782288,1
25739,0.3882717788219452,0
61983,0.35699400305747986,0
52193,0.19977709650993347,0
80324,0.4214811623096466,0
38946,0.6122347116470337,1
15749,0.2682194411754608,0
65430,0.25996312499046326,0
59420,0.20224982500076294,0
26590,0.3688351511955261,0
63075,0.3974718749523163,0
31509,0.48463302850723267,0
57129,0.4700590968132019,0
79256,0.24300675094127655,0
7934,0.295101523399353,0
59763,0.3198810815811157,0
1834,0.5450490117073059,1
59874,0.49537256360054016,0
45798,0.38425174355506897,0
65107,0.3079199194908142,0
39751,0.3593478202819824,0
78146,0.6754137873649597,1
32795,0.471326619386673,0
60714,0.5938686728477478,1
4957,0.2895733118057251,0
12394,0.3457567095756531,0
2564,0.3854980170726776,0
71023,0.34475573897361755,0
97642,0.4813840091228485,0
58369,0.3003484606742859,0
31850,0.36418306827545166,0
84135,0.5028541684150696,1
28967,0.23570452630519867,0
62594,0.7463424205780029,1
67410,0.3235311806201935,0
43256,0.48560065031051636,0
86035,0.4069180190563202,0
53961,0.436160683631897,0
74069,0.5516477823257446,1
52678,0.5921463370323181,1
65927,0.19973516464233398,0
97185,0.08396551012992859,0
20314,0.3490387797355652,0
97852,0.2919965982437134,0
38056,0.24164648354053497,0
43861,0.5800183415412903,1
48957,0.29259780049324036,0
20341,0.4452793002128601,0
50863,0.8031578660011292,1
15387,0.37788671255111694,0
1758,0.3037051260471344,0
38169,0.1714475303888321,0
65802,0.35630732774734497,0
81329,0.20140017569065094,0
98735,0.5377074480056763,1
32964,0.5085610747337341,1
69375,0.2457115799188614,0
1368,0.5526139736175537,1
97012,0.45633092522621155,0
54012,0.15718843042850494,0
51738,0.6985412240028381,1
50416,0.22168196737766266,0
72390,0.6547048091888428,1
97241,0.6647504568099976,1
95237,0.3288227915763855,0
39610,0.31578999757766724,0
78495,0.887056827545166,1
62415,0.16453582048416138,0
58760,0.2665550112724304,0
71843,0.36625900864601135,0
17263,0.4490300714969635,0
98602,0.6239307522773743,1
59127,0.312183141708374,0
68045,0.22853034734725952,0
76984,0.5333135724067688,1
2879,0.6589578986167908,1
53764,0.304830938577652,0
30428,0.37920936942100525,0
49510,0.4816279113292694,0
5962,0.6408827304840088,1
36708,0.31303203105926514,0
13649,0.7504841089248657,1
37854,0.65447598695755,1
56810,0.5946704745292664,1
31928,0.5384918451309204,1
46093,0.4198775589466095,0
16798,0.3647538721561432,0
4763,0.6196473240852356,1
91403,0.4228239059448242,0
48536,0.037905700504779816,0
31705,0.1868429332971573,0
87549,0.41240358352661133,0
28097,0.15981055796146393,0
12396,0.6578804850578308,1
53691,0.47975271940231323,0
30594,0.43620622158050537,0
50678,0.7712496519088745,1
94025,0.29173070192337036,0
15023,0.35333743691444397,0
23056,0.33225539326667786,0
76548,0.38907164335250854,0
58613,0.32935643196105957,0
37095,0.3841162621974945,0
61835,0.3844846785068512,0
34902,0.4111178517341614,0
75416,0.5444973707199097,1
61938,0.3927851617336273,0
62513,0.39943262934684753,0
98365,0.3084445595741272,0
84793,0.46635788679122925,0
84730,0.4454874098300934,0
79150,0.3501151502132416,0
15302,0.39338359236717224,0
12378,0.3513450026512146,0
65803,0.45984524488449097,0
86301,0.5835649371147156,1
21683,0.2371605932712555,0
8419,0.289912611246109,0
62107,0.27088719606399536,0
85267,0.4984719455242157,0
50627,0.5874829292297363,1
87432,0.2581389546394348,0
45682,0.5090504884719849,1
69731,0.4836466312408447,0
57240,0.7153280973434448,1
92315,0.24119582772254944,0
98613,0.2944454252719879,0
50794,0.24836552143096924,0
34208,0.41085103154182434,0
70893,0.5903341770172119,1
75608,0.10313049703836441,0
75418,0.19787445664405823,0
42659,0.28486642241477966,0
98401,0.11972880363464355,0
26705,0.5205003619194031,1
72193,0.28819772601127625,0
48063,0.4703047573566437,0
53872,0.4114331007003784,0
9461,0.5363078117370605,1
38261,0.5752004384994507,1
64219,0.3713911473751068,0
41027,0.47573122382164,0
59628,0.4590108394622803,0
1278,0.3767463266849518,0
82436,0.27910691499710083,0
80314,0.5389034152030945,1
37264,0.3944154977798462,0
17534,0.36194083094596863,0
47652,0.4859459102153778,0
9316,0.35712870955467224,0
29607,0.47022271156311035,0
73851,0.4432128667831421,0
37890,0.4125964641571045,0
28571,0.31159377098083496,0
43795,0.22253167629241943,0
59836,0.5557186007499695,1
32856,0.3451772630214691,0
61479,0.6422646641731262,1
7315,0.5590387582778931,1
98706,0.1857091784477234,0
25460,0.19534984230995178,0
9436,0.3794608414173126,0
54260,0.274007648229599,0
8514,0.47918495535850525,0
5827,0.25545141100883484,0
26084,0.22966864705085754,0
19820,0.42331746220588684,0
16382,0.32821574807167053,0
94217,0.3308378756046295,0
62174,0.18420545756816864,0
78594,0.5936474800109863,1
3562,0.5326828360557556,1
68957,0.47011974453926086,0
96725,0.683669924736023,1
43897,0.631391704082489,1
83617,0.20020200312137604,0
68541,0.20952536165714264,0
56178,0.26996174454689026,0
37201,0.45203179121017456,0
38726,0.280489057302475,0
79432,0.48122358322143555,0
89473,0.6628434062004089,1
23150,0.3794819116592407,0
91748,0.5641826391220093,1
95608,0.5819900035858154,1
67018,0.5284555554389954,1
36970,0.48067906498908997,0
29847,0.31920182704925537,0
