id,proba,label
15740,0.0012971003307029605,0
4796,0.9643664360046387,1
17203,0.9994521737098694,1
8179,0.997018575668335,1
30941,0.001869993400759995,0
71840,0.0011394465109333396,0
50921,0.0047905477695167065,0
32489,0.996483325958252,1
32198,0.9135094285011292,1
60589,0.999504804611206,1
96371,0.013438297435641289,0
59604,0.9970031380653381,1
34571,0.05363709479570389,0
60837,0.033002134412527084,0
12945,0.0017610640497878194,0
73964,0.004295931663364172,0
38794,0.9921181797981262,1
75310,0.9978931546211243,1
76803,0.0471746101975441,0
60425,0.026613902300596237,0
13782,0.00427858205512166,0
24890,0.994397759437561,1
3218,0.0002445170539431274,0
2937,0.9855158925056458,1
86423,0.007342217490077019,0
43186,0.6279699802398682,1
49873,0.14380794763565063,0
49306,0.0025640956591814756,0
40596,0.2896873950958252,0
4851,0.997859537601471,1
86302,0.997866690158844,1
59120,0.38551077246665955,0
60792,0.002710371045395732,0
63425,0.9991074204444885,1
96013,0.6365243792533875,1
68439,0.000594389857724309,0
38902,0.00047052695299498737,0
74863,0.022941365838050842,0
20396,0.003323057433590293,0
51379,0.9323500394821167,1
52809,0.991841197013855,1
50498,0.5728078484535217,1
6738,0.9898324012756348,1
8679,0.0008238478912971914,0
8245,0.5671074390411377,1
59482,0.0009519463637843728,0
70341,0.978675901889801,1
24560,0.003133779391646385,0
71824,0.5185675621032715,1
72360,0.9993541836738586,1
78093,0.17934727668762207,0
93602,0.578477680683136,1
42698,0.001912179752252996,0
9257,0.036521658301353455,0
74895,0.026598015800118446,0
54701,0.9650638103485107,1
60158,0.0010771302040666342,0
21658,0.013098321855068207,0
19870,0.9309545755386353,1
10536,0.03243820369243622,0
4567,0.19340716302394867,0
74308,0.3307214379310608,0
42609,0.02569650486111641,0
67209,0.005344579461961985,0
64019,0.9956195950508118,1
28069,0.3992956876754761,0
60534,0.9978430271148682,1
38601,0.0005263731582090259,0
12804,0.9986119270324707,1
27103,0.009537003934383392,0
36047,0.9977248311042786,1
36927,0.9994807839393616,1
23765,0.9992115497589111,1
69514,0.9744377136230469,1
38569,0.0012065150076523423,0
67015,0.9993219375610352,1
89701,0.9947769641876221,1
36752,0.0022359236609190702,0
53021,0.993680477142334,1
32149,0.9656480550765991,1
8612,0.0006444694008678198,0
78259,0.3484112620353699,0
79160,0.9978183507919312,1
49580,0.9766563773155212,1
38125,0.994756817817688,1
31482,0.0014356443425640464,0
52179,0.17553800344467163,0
72398,0.9995156526565552,1
35079,0.9970942735671997,1
41082,0.999193012714386,1
34568,0.9992914199829102,1
34218,0.9931256771087646,1
25896,0.02141224779188633,0
51670,0.6968770623207092,1
54738,0.0007781235035508871,0
57846,0.0005205835332162678,0
43925,0.00103768368717283,0
60278,0.014418930746614933,0
