id,proba,label
15740,2.3284179405891337e-05,0
4796,0.09003742039203644,0
17203,0.750892698764801,1
8179,0.9978753328323364,1
30941,0.016704892739653587,0
71840,0.00013094286259729415,0
50921,0.00010371259122621268,0
32489,0.010122534818947315,0
38794,0.009441765025258064,0
75310,0.9042971730232239,1
76803,0.9714868068695068,1
60425,0.8449728488922119,1
13782,0.8342541456222534,1
24890,0.9935986995697021,1
3218,0.0005485503934323788,0
2937,0.0009918001014739275,0
60792,0.007266402710229158,0
63425,0.0008596849511377513,0
96013,0.8723284602165222,1
68439,0.9991324543952942,1
38902,5.95812925894279e-05,0
74863,0.30390673875808716,0
20396,1.8990051103173755e-05,0
51379,0.0019473889842629433,0
71824,2.3754460926284082e-05,0
72360,0.9993301630020142,1
78093,0.9379243850708008,1
93602,0.6752542853355408,1
42698,0.0003004089230671525,0
9257,0.0012168167158961296,0
74895,0.8553174734115601,1
54701,0.8724016547203064,1
32198,0.1993277370929718,0
60589,0.9999147653579712,1
96371,0.031207820400595665,0
59604,0.22026488184928894,0
34571,0.00010180434037465602,0
60837,0.8299162983894348,1
12945,0.0010895265731960535,0
73964,0.0005168121424503624,0
86423,0.07130862772464752,0
43186,0.9456272125244141,1
49873,0.9246962666511536,1
49306,0.01784226857125759,0
40596,0.9127215147018433,1
4851,0.7186384797096252,1
86302,0.34599170088768005,0
59120,0.010218685492873192,0
52809,0.9942157864570618,1
50498,0.0033491451758891344,0
6738,0.9339465498924255,1
8679,0.5089278817176819,1
8245,0.0010299741989001632,0
59482,0.00014389140415005386,0
70341,1.8377388187218457e-05,0
24560,0.9216769933700562,1
60158,0.027820194140076637,0
21658,0.0012831661151722074,0
19870,0.9978238344192505,1
10536,0.02889215759932995,0
4567,0.8055500388145447,1
74308,0.11291208118200302,0
42609,0.253201961517334,0
67209,0.9998387098312378,1
64019,0.8031708598136902,1
28069,9.57060547079891e-05,0
60534,0.9990158081054688,1
38601,3.817321157839615e-06,0
12804,0.8503323793411255,1
27103,0.0018631917191669345,0
36047,0.038029808551073074,0
36927,0.04237337410449982,0
8612,4.891102435067296e-05,0
78259,3.107434167759493e-05,0
79160,0.05730849876999855,0
49580,0.9240680932998657,1
38125,0.9779372811317444,1
31482,1.1435194210207555e-05,0
52179,0.071409210562706,0
72398,0.9998403787612915,1
43925,2.3433494789060205e-05,0
60278,0.03918158635497093,0
17094,0.001712281140498817,0
52804,0.6309293508529663,1
28164,0.0006734619382768869,0
68759,0.9679898619651794,1
18953,0.07563454657793045,0
86259,5.760637213825248e-05,0
49713,0.00010061244393000379,0
62038,3.626325269578956e-05,0
32698,0.05208324268460274,0
32904,3.8073325413279235e-05,0
93756,0.6040659546852112,1
69743,2.3529002646682784e-05,0
8673,0.004133562091737986,0
3742,0.9956933856010437,1
23765,0.0008836046908982098,0
69514,0.9247092604637146,1
38569,5.696894368156791e-05,0
67015,0.9898888468742371,1
89701,0.00030260306084528565,0
36752,0.0053816186264157295,0
53021,0.03355540707707405,0
32149,0.1688489317893982,0
35079,0.9636420607566833,1
41082,0.9163070917129517,1
34568,0.9890198111534119,1
34218,0.0006220568320713937,0
25896,0.0001845403603510931,0
